text,expected_label,expected_label_id,label,label_id,confidence,latency_ms,rank
El módulo correspondiente habilitará para obtener el porcentaje de asistencia acumulado en tiempo real.,RF,0,RF,0,0.825918,112.299,2
El repartidor tendrá acceso a una notificación de estado del pedido desde el módulo de reportes.,RF,0,RF,0,0.726101,57.704,1
El módulo correspondiente posibilitará obtener el saldo disponible tras una transferencia en tiempo real.,RF,0,RF,0,0.809661,46.99,2
El sistema dará la opción de exportar un reporte de calificaciones en formato digital.,RF,0,RF,0,0.858237,46.553,1
El sistema deberá autenticar a la enfermera de turno utilizando huella dactilar registrada antes de otorgar acceso.,RF,0,RNF,1,0.86394,67.077,2
El sistema tiene que autenticar al titular de la cuenta con verificación en dos pasos por SMS antes de otorgar acceso.,RF,0,RNF,1,0.930763,54.795,2
"El sistema necesita permitir la creación de un registro de alergias del paciente por parte del médico tratante, si la operación no supera el límite diario establecido.",RF,0,RF,0,0.527386,76.559,3
El acceso del titular de la cuenta habilitará para validarse con verificación en dos pasos por SMS.,RF,0,RNF,1,0.849644,58.209,2
El estudiante podrá dar de baja una tarea entregada fuera de plazo cuando su registro ya no sea necesario.,RF,0,RF,0,0.8518,55.021,1
El sistema habilitará para que el administrador del banco registre un plan de pagos.,RF,0,RF,0,0.903305,53.682,2
El sistema habilitará para que el especialista elimine una cita cancelada por el paciente.,RF,0,RF,0,0.954895,51.407,1
El acceso del médico tratante permitirá validarse utilizando huella dactilar registrada.,RF,0,RNF,1,0.735015,55.831,2
El sistema debe eliminar de forma permanente un beneficiario registrado tras confirmación del titular de la cuenta.,RF,0,RF,0,0.518319,55.741,3
El acceso del vendedor posibilitará validarse con verificación por mensaje de texto.,RF,0,RNF,1,0.787776,65.301,3
El acceso del tutor de tesis dará la opción de validarse utilizando código de acceso temporal.,RF,0,RF,0,0.633605,65.875,3
El sistema permitirá exportar una notificación de estado del pedido en formato digital.,RF,0,RF,0,0.752585,67.225,2
El usuario podrá realizar operaciones diversas cuando el sistema lo permita.,RF,0,RNF,1,0.838161,50.963,1
El sistema deberá autenticar al administrador de la tienda mediante correo electrónico y contraseña antes de otorgar acceso.,RF,0,RNF,1,0.859781,57.172,3
